timestamp,signal,value,label,true_ttf
4325,heap_used,3264,faulty,
4325,loop_latency,0,faulty,
4425,heap_free,4712,faulty,3.681
4426,heap_used,3400,faulty,
4426,loop_latency,1,faulty,
4526,heap_free,4576,faulty,3.575
4526,heap_used,3536,faulty,
4526,loop_latency,0,faulty,
4627,heap_free,4440,faulty,3.469
4627,heap_used,3672,faulty,
4627,loop_latency,0,faulty,
4727,heap_free,4304,faulty,3.362
4727,heap_used,3808,faulty,
4728,loop_latency,0,faulty,
4828,heap_free,4168,faulty,3.256
4828,heap_used,3944,faulty,
4828,loop_latency,0,faulty,
4928,heap_free,4032,faulty,3.15
4929,heap_used,4080,faulty,
4929,loop_latency,1,faulty,
5029,heap_free,3896,faulty,3.044
5029,heap_used,4216,faulty,
5029,loop_latency,0,faulty,
5130,heap_free,3760,faulty,2.938
5130,heap_used,4352,faulty,
5130,loop_latency,0,faulty,
5230,heap_free,3624,faulty,2.831
5230,heap_used,4488,faulty,
5231,loop_latency,0,faulty,
5331,heap_free,3488,faulty,2.725
5331,heap_used,4624,faulty,
5331,loop_latency,0,faulty,
5431,heap_free,3352,faulty,2.619
5432,heap_used,4760,faulty,
5432,loop_latency,1,faulty,
5532,heap_free,3216,faulty,2.513
5532,heap_used,4896,faulty,
5532,loop_latency,0,faulty,
5633,heap_free,3080,faulty,2.406
5633,heap_used,5032,faulty,
5633,loop_latency,0,faulty,
5733,heap_free,2944,faulty,2.3
5733,heap_used,5168,faulty,
5734,loop_latency,0,faulty,
5834,heap_free,2808,faulty,2.194
5834,heap_used,5304,faulty,
5834,loop_latency,0,faulty,
5934,heap_free,2672,faulty,2.087
5935,heap_used,5440,faulty,
5935,loop_latency,1,faulty,
6035,heap_free,2536,faulty,1.981
6035,heap_used,5576,faulty,
6035,loop_latency,0,faulty,
6136,heap_free,2400,faulty,1.875
6136,heap_used,5712,faulty,
6136,loop_latency,0,faulty,
6236,heap_free,2264,faulty,1.769
6236,heap_used,5848,faulty,
6237,loop_latency,0,faulty,
6337,heap_free,2128,faulty,1.663
6337,heap_used,5984,faulty,
6337,loop_latency,0,faulty,
6437,heap_free,1992,faulty,1.556
6438,heap_used,6120,faulty,
6438,loop_latency,1,faulty,
6538,heap_free,1856,faulty,1.45
6538,heap_used,6256,faulty,
6538,loop_latency,0,faulty,
6639,heap_free,1720,faulty,1.344
6639,heap_used,6392,faulty,
6639,loop_latency,0,faulty,
6739,heap_free,1584,faulty,1.238
6739,heap_used,6528,faulty,
6740,loop_latency,0,faulty,
6840,heap_free,1448,faulty,1.131
6840,heap_used,6664,faulty,
6840,loop_latency,0,faulty,
6940,heap_free,1312,faulty,1.025
6941,heap_used,6800,faulty,
6941,loop_latency,1,faulty,
7041,heap_free,1176,faulty,0.919
7041,heap_used,6936,faulty,
7041,loop_latency,0,faulty,
7142,heap_free,1040,faulty,0.812
7142,heap_used,7072,faulty,
7142,loop_latency,0,faulty,
7242,heap_free,904,faulty,0.706
7242,heap_used,7208,faulty,
7243,loop_latency,0,faulty,
7343,heap_free,768,faulty,0.6
7343,heap_used,7344,faulty,
7343,loop_latency,0,faulty,
7443,heap_free,632,faulty,0.494
7443,heap_used,7480,faulty,
7444,loop_latency,1,faulty,
7544,heap_free,496,faulty,0.388
7544,heap_used,7616,faulty,
7544,loop_latency,0,faulty,
7645,heap_free,360,faulty,0.281
7645,heap_used,7752,faulty,
7645,loop_latency,0,faulty,
7745,heap_free,224,faulty,0.175
7745,heap_used,7888,faulty,
7746,loop_latency,0,faulty,
7846,heap_free,88,faulty,0.069
7846,heap_used,8024,faulty,
7846,loop_latency,0,faulty,
7946,heap_free,88,faulty,0.069
7946,heap_used,8024,faulty,
7947,loop_latency,1,faulty,
8047,heap_free,88,faulty,0.069
8047,heap_used,8024,faulty,
8047,loop_latency,0,faulty,
8148,heap_free,88,faulty,0.069
8148,heap_used,8024,faulty,
8148,loop_latency,0,faulty,
8248,heap_free,88,faulty,0.069
8248,heap_used,8024,faulty,
8248,loop_latency,0,faulty,
8349,heap_free,88,faulty,0.069
8349,heap_used,8024,faulty,
8349,loop_latency,0,faulty,
8449,heap_free,88,faulty,0.069
8449,heap_used,8024,faulty,
8450,loop_latency,1,faulty,
8550,heap_free,88,faulty,0.069
8550,heap_used,8024,faulty,
8550,loop_latency,0,faulty,
8651,heap_free,88,faulty,0.069
8651,heap_used,8024,faulty,
8651,loop_latency,0,faulty,
8751,heap_free,88,faulty,0.069
8751,heap_used,8024,faulty,
8751,loop_latency,0,faulty,
8852,heap_free,88,faulty,0.069
8852,heap_used,8024,faulty,
8852,loop_latency,0,faulty,
8952,heap_free,88,faulty,0.069
8952,heap_used,8024,faulty,
8953,loop_latency,1,faulty,
9053,heap_free,88,faulty,0.069
9053,heap_used,8024,faulty,
9053,loop_latency,0,faulty,
9154,heap_free,88,faulty,0.069
9154,heap_used,8024,faulty,
9154,loop_latency,0,faulty,
9254,heap_free,88,faulty,0.069
9254,heap_used,8024,faulty,
9254,loop_latency,0,faulty,
9355,heap_free,88,faulty,0.069
9355,heap_used,8024,faulty,
9355,loop_latency,0,faulty,
9455,heap_free,88,faulty,0.069
9455,heap_used,8024,faulty,
9456,loop_latency,1,faulty,
9556,heap_free,88,faulty,0.069
9556,heap_used,8024,faulty,
9556,loop_latency,0,faulty,
9657,heap_free,88,faulty,0.069
9657,heap_used,8024,faulty,
9657,loop_latency,0,faulty,
9757,heap_free,88,faulty,0.069
9757,heap_used,8024,faulty,
9757,loop_latency,0,faulty,
9858,heap_free,88,faulty,0.069
9858,heap_used,8024,faulty,
9858,loop_latency,0,faulty,
9958,heap_free,88,faulty,0.069
9958,heap_used,8024,faulty,
9959,loop_latency,1,faulty,
10059,heap_free,88,faulty,0.069
10059,heap_used,8024,faulty,
10059,loop_latency,0,faulty,
10160,heap_free,88,faulty,0.069
10160,heap_used,8024,faulty,
10160,loop_latency,0,faulty,
10260,heap_free,88,faulty,0.069
10260,heap_used,8024,faulty,
10260,loop_latency,0,faulty,
10361,heap_free,88,faulty,0.069
10361,heap_used,8024,faulty,
10361,loop_latency,0,faulty,
10461,heap_free,88,faulty,0.069
10461,heap_used,8024,faulty,
10462,loop_latency,1,faulty,
10562,heap_free,88,faulty,0.069
10562,heap_used,8024,faulty,
10562,loop_latency,0,faulty,
10663,heap_free,88,faulty,0.069
10663,heap_used,8024,faulty,
10663,loop_latency,0,faulty,
10763,heap_free,88,faulty,0.069
10763,heap_used,8024,faulty,
10763,loop_latency,0,faulty,
10864,heap_free,88,faulty,0.069
10864,heap_used,8024,faulty,
10864,loop_latency,0,faulty,
10964,heap_free,88,faulty,0.069
10964,heap_used,8024,faulty,
10965,loop_latency,1,faulty,
11065,heap_free,88,faulty,0.069
11065,heap_used,8024,faulty,
11065,loop_latency,0,faulty,
11166,heap_free,88,faulty,0.069
11166,heap_used,8024,faulty,
11166,loop_latency,0,faulty,
11266,heap_free,88,faulty,0.069
11266,heap_used,8024,faulty,
11266,loop_latency,0,faulty,
11367,heap_free,88,faulty,0.069
11367,heap_used,8024,faulty,
11367,loop_latency,0,faulty,
11467,heap_free,88,faulty,0.069
11467,heap_used,8024,faulty,
11468,loop_latency,1,faulty,
11568,heap_free,88,faulty,0.069
11568,heap_used,8024,faulty,
11568,loop_latency,0,faulty,
11669,heap_free,88,faulty,0.069
11669,heap_used,8024,faulty,
11669,loop_latency,0,faulty,
11769,heap_free,88,faulty,0.069
11769,heap_used,8024,faulty,
11769,loop_latency,0,faulty,
11870,heap_free,88,faulty,0.069
11870,heap_used,8024,faulty,
11870,loop_latency,0,faulty,
11970,heap_free,88,faulty,0.069
11970,heap_used,8024,faulty,
11971,loop_latency,1,faulty,
12071,heap_free,88,faulty,0.069
12071,heap_used,8024,faulty,
12071,loop_latency,0,faulty,
12172,heap_free,88,faulty,0.069
12172,heap_used,8024,faulty,
12172,loop_latency,0,faulty,
12272,heap_free,88,faulty,0.069
12272,heap_used,8024,faulty,
12272,loop_latency,0,faulty,
12373,heap_free,88,faulty,0.069
12373,heap_used,8024,faulty,
12373,loop_latency,0,faulty,
12473,heap_free,88,faulty,0.069
12473,heap_used,8024,faulty,
12474,loop_latency,1,faulty,
12574,heap_free,88,faulty,0.069
12574,heap_used,8024,faulty,
12574,loop_latency,0,faulty,
12675,heap_free,88,faulty,0.069
12675,heap_used,8024,faulty,
12675,loop_latency,0,faulty,
12775,heap_free,88,faulty,0.069
12775,heap_used,8024,faulty,
12775,loop_latency,0,faulty,
12876,heap_free,88,faulty,0.069
12876,heap_used,8024,faulty,
12876,loop_latency,0,faulty,
12976,heap_free,88,faulty,0.069
12976,heap_used,8024,faulty,
12977,loop_latency,1,faulty,
13077,heap_free,88,faulty,0.069
13077,heap_used,8024,faulty,
13077,loop_latency,0,faulty,
13178,heap_free,88,faulty,0.069
13178,heap_used,8024,faulty,
13178,loop_latency,0,faulty,
13278,heap_free,88,faulty,0.069
13278,heap_used,8024,faulty,
13278,loop_latency,0,faulty,
13379,heap_free,88,faulty,0.069
13379,heap_used,8024,faulty,
13379,loop_latency,0,faulty,
13479,heap_free,88,faulty,0.069
13479,heap_used,8024,faulty,
13480,loop_latency,1,faulty,
13580,heap_free,88,faulty,0.069
13580,heap_used,8024,faulty,
13580,loop_latency,0,faulty,
13681,heap_free,88,faulty,0.069
13681,heap_used,8024,faulty,
13681,loop_latency,0,faulty,
13781,heap_free,88,faulty,0.069
13781,heap_used,8024,faulty,
13781,loop_latency,0,faulty,
13882,heap_free,88,faulty,0.069
13882,heap_used,8024,faulty,
13882,loop_latency,0,faulty,
13982,heap_free,88,faulty,0.069
13982,heap_used,8024,faulty,
13983,loop_latency,1,faulty,
14083,heap_free,88,faulty,0.069
14083,heap_used,8024,faulty,
14083,loop_latency,0,faulty,
14184,heap_free,88,faulty,0.069
14184,heap_used,8024,faulty,
14184,loop_latency,0,faulty,
14284,heap_free,88,faulty,0.069
14284,heap_used,8024,faulty,
14284,loop_latency,0,faulty,
14385,heap_free,88,faulty,0.069
14385,heap_used,8024,faulty,
14385,loop_latency,0,faulty,
14485,heap_free,88,faulty,0.069
14485,heap_used,8024,faulty,
14486,loop_latency,1,faulty,
14586,heap_free,88,faulty,0.069
14586,heap_used,8024,faulty,
14586,loop_latency,0,faulty,
14687,heap_free,88,faulty,0.069
14687,heap_used,8024,faulty,
14687,loop_latency,0,faulty,
14787,heap_free,88,faulty,0.069
14787,heap_used,8024,faulty,
14787,loop_latency,0,faulty,
14888,heap_free,88,faulty,0.069
14888,heap_used,8024,faulty,
14888,loop_latency,0,faulty,
14988,heap_free,88,faulty,0.069
14988,heap_used,8024,faulty,
14989,loop_latency,1,faulty,
15089,heap_free,88,faulty,0.069
15089,heap_used,8024,faulty,
15089,loop_latency,0,faulty,
15190,heap_free,88,faulty,0.069
15190,heap_used,8024,faulty,
15190,loop_latency,0,faulty,
15290,heap_free,88,faulty,0.069
15290,heap_used,8024,faulty,
15290,loop_latency,0,faulty,
15391,heap_free,88,faulty,0.069
15391,heap_used,8024,faulty,
15391,loop_latency,0,faulty,
15491,heap_free,88,faulty,0.069
15491,heap_used,8024,faulty,
15492,loop_latency,1,faulty,
15592,heap_free,88,faulty,0.069
15592,heap_used,8024,faulty,
15592,loop_latency,0,faulty,
15693,heap_free,88,faulty,0.069
15693,heap_used,8024,faulty,
15693,loop_latency,0,faulty,
15793,heap_free,88,faulty,0.069
15793,heap_used,8024,faulty,
15793,loop_latency,0,faulty,
15894,heap_free,88,faulty,0.069
15894,heap_used,8024,faulty,
15894,loop_latency,0,faulty,
15994,heap_free,88,faulty,0.069
15994,heap_used,8024,faulty,
15995,loop_latency,1,faulty,
16095,heap_free,88,faulty,0.069
16095,heap_used,8024,faulty,
16095,loop_latency,0,faulty,
16196,heap_free,88,faulty,0.069
16196,heap_used,8024,faulty,
16196,loop_latency,0,faulty,
16296,heap_free,88,faulty,0.069
16296,heap_used,8024,faulty,
16296,loop_latency,0,faulty,
16397,heap_free,88,faulty,0.069
16397,heap_used,8024,faulty,
16397,loop_latency,0,faulty,
16497,heap_free,88,faulty,0.069
16497,heap_used,8024,faulty,
16498,loop_latency,1,faulty,
16598,heap_free,88,faulty,0.069
16598,heap_used,8024,faulty,
16598,loop_latency,0,faulty,
16699,heap_free,88,faulty,0.069
16699,heap_used,8024,faulty,
16699,loop_latency,0,faulty,
16799,heap_free,88,faulty,0.069
16799,heap_used,8024,faulty,
16799,loop_latency,0,faulty,
16900,heap_free,88,faulty,0.069
16900,heap_used,8024,faulty,
16900,loop_latency,0,faulty,
17000,heap_free,88,faulty,0.069
17000,heap_used,8024,faulty,
17001,loop_latency,1,faulty,
17101,heap_free,88,faulty,0.069
17101,heap_used,8024,faulty,
17101,loop_latency,0,faulty,
17202,heap_free,88,faulty,0.069
17202,heap_used,8024,faulty,
17202,loop_latency,0,faulty,
17302,heap_free,88,faulty,0.069
17302,heap_used,8024,faulty,
17302,loop_latency,0,faulty,
17403,heap_free,88,faulty,0.069
17403,heap_used,8024,faulty,
17403,loop_latency,0,faulty,
17503,heap_free,88,faulty,0.069
17503,heap_used,8024,faulty,
17504,loop_latency,1,faulty,
17604,heap_free,88,faulty,0.069
17604,heap_used,8024,faulty,
17604,loop_latency,0,faulty,
17705,heap_free,88,faulty,0.069
17705,heap_used,8024,faulty,
17705,loop_latency,0,faulty,
17805,heap_free,88,faulty,0.069
17805,heap_used,8024,faulty,
17805,loop_latency,0,faulty,
17906,heap_free,88,faulty,0.069
17906,heap_used,8024,faulty,
17906,loop_latency,0,faulty,
18006,heap_free,88,faulty,0.069
18006,heap_used,8024,faulty,
18007,loop_latency,1,faulty,
18107,heap_free,88,faulty,0.069
18107,heap_used,8024,faulty,
18107,loop_latency,0,faulty,
18208,heap_free,88,faulty,0.069
18208,heap_used,8024,faulty,
18208,loop_latency,0,faulty,
18308,heap_free,88,faulty,0.069
18308,heap_used,8024,faulty,
18308,loop_latency,0,faulty,
18409,heap_free,88,faulty,0.069
18409,heap_used,8024,faulty,
18409,loop_latency,0,faulty,
18509,heap_free,88,faulty,0.069
18509,heap_used,8024,faulty,
18510,loop_latency,1,faulty,
18610,heap_free,88,faulty,0.069
18610,heap_used,8024,faulty,
18610,loop_latency,0,faulty,
18711,heap_free,88,faulty,0.069
18711,heap_used,8024,faulty,
18711,loop_latency,0,faulty,
18811,heap_free,88,faulty,0.069
18811,heap_used,8024,faulty,
18811,loop_latency,0,faulty,
18912,heap_free,88,faulty,0.069
18912,heap_used,8024,faulty,
18912,loop_latency,0,faulty,
19012,heap_free,88,faulty,0.069
19012,heap_used,8024,faulty,
19013,loop_latency,1,faulty,
19113,heap_free,88,faulty,0.069
19113,heap_used,8024,faulty,
19113,loop_latency,0,faulty,
19214,heap_free,88,faulty,0.069
19214,heap_used,8024,faulty,
19214,loop_latency,0,faulty,
19314,heap_free,88,faulty,0.069
19314,heap_used,8024,faulty,
19314,loop_latency,0,faulty,
19415,heap_free,88,faulty,0.069
19415,heap_used,8024,faulty,
19415,loop_latency,0,faulty,
19515,heap_free,88,faulty,0.069
19515,heap_used,8024,faulty,
19516,loop_latency,1,faulty,
19616,heap_free,88,faulty,0.069
19616,heap_used,8024,faulty,
19616,loop_latency,0,faulty,
19717,heap_free,88,faulty,0.069
19717,heap_used,8024,faulty,
19717,loop_latency,0,faulty,
19817,heap_free,88,faulty,0.069
19817,heap_used,8024,faulty,
19817,loop_latency,0,faulty,
19918,heap_free,88,faulty,0.069
19918,heap_used,8024,faulty,
19918,loop_latency,0,faulty,
20018,heap_free,88,faulty,0.069
20018,heap_used,8024,faulty,
20019,loop_latency,1,faulty,
20119,heap_free,88,faulty,0.069
20119,heap_used,8024,faulty,
20119,loop_latency,0,faulty,
20220,heap_free,88,faulty,0.069
20220,heap_used,8024,faulty,
20220,loop_latency,0,faulty,
20320,heap_free,88,faulty,0.069
20320,heap_used,8024,faulty,
20320,loop_latency,0,faulty,
20421,heap_free,88,faulty,0.069
20421,heap_used,8024,faulty,
20421,loop_latency,0,faulty,
20521,heap_free,88,faulty,0.069
20521,heap_used,8024,faulty,
20522,loop_latency,1,faulty,
20622,heap_free,88,faulty,0.069
20622,heap_used,8024,faulty,
20622,loop_latency,0,faulty,
20723,heap_free,88,faulty,0.069
20723,heap_used,8024,faulty,
20723,loop_latency,0,faulty,
20823,heap_free,88,faulty,0.069
20823,heap_used,8024,faulty,
20823,loop_latency,0,faulty,
20924,heap_free,88,faulty,0.069
20924,heap_used,8024,faulty,
20924,loop_latency,0,faulty,
21024,heap_free,88,faulty,0.069
21024,heap_used,8024,faulty,
21025,loop_latency,1,faulty,
21125,heap_free,88,faulty,0.069
21125,heap_used,8024,faulty,
21125,loop_latency,0,faulty,
21226,heap_free,88,faulty,0.069
21226,heap_used,8024,faulty,
21226,loop_latency,0,faulty,
21326,heap_free,88,faulty,0.069
21326,heap_used,8024,faulty,
21326,loop_latency,0,faulty,
21427,heap_free,88,faulty,0.069
21427,heap_used,8024,faulty,
21427,loop_latency,0,faulty,
21527,heap_free,88,faulty,0.069
21527,heap_used,8024,faulty,
21528,loop_latency,1,faulty,
21628,heap_free,88,faulty,0.069
21628,heap_used,8024,faulty,
21628,loop_latency,0,faulty,
21729,heap_free,88,faulty,0.069
21729,heap_used,8024,faulty,
21729,loop_latency,0,faulty,
21829,heap_free,88,faulty,0.069
21829,heap_used,8024,faulty,
21829,loop_latency,0,faulty,
21930,heap_free,88,faulty,0.069
21930,heap_used,8024,faulty,
21930,loop_latency,0,faulty,
22030,heap_free,88,faulty,0.069
22030,heap_used,8024,faulty,
22031,loop_latency,1,faulty,
22131,heap_free,88,faulty,0.069
22131,heap_used,8024,faulty,
22131,loop_latency,0,faulty,
22232,heap_free,88,faulty,0.069
22232,heap_used,8024,faulty,
22232,loop_latency,0,faulty,
22332,heap_free,88,faulty,0.069
22332,heap_used,8024,faulty,
22332,loop_latency,0,faulty,
22433,heap_free,88,faulty,0.069
22433,heap_used,8024,faulty,
22433,loop_latency,0,faulty,
22533,heap_free,88,faulty,0.069
22533,heap_used,8024,faulty,
22534,loop_latency,1,faulty,
22634,heap_free,88,faulty,0.069
22634,heap_used,8024,faulty,
22634,loop_latency,0,faulty,
22735,heap_free,88,faulty,0.069
22735,heap_used,8024,faulty,
22735,loop_latency,0,faulty,
22835,heap_free,88,faulty,0.069
22835,heap_used,8024,faulty,
22835,loop_latency,0,faulty,
22936,heap_free,88,faulty,0.069
22936,heap_used,8024,faulty,
22936,loop_latency,0,faulty,
23036,heap_free,88,faulty,0.069
23036,heap_used,8024,faulty,
23037,loop_latency,1,faulty,
23137,heap_free,88,faulty,0.069
23137,heap_used,8024,faulty,
23137,loop_latency,0,faulty,
23238,heap_free,88,faulty,0.069
23238,heap_used,8024,faulty,
23238,loop_latency,0,faulty,
23338,heap_free,88,faulty,0.069
23338,heap_used,8024,faulty,
23338,loop_latency,0,faulty,
23439,heap_free,88,faulty,0.069
23439,heap_used,8024,faulty,
23439,loop_latency,0,faulty,
23539,heap_free,88,faulty,0.069
23539,heap_used,8024,faulty,
23540,loop_latency,1,faulty,
23640,heap_free,88,faulty,0.069
23640,heap_used,8024,faulty,
23640,loop_latency,0,faulty,
23741,heap_free,88,faulty,0.069
23741,heap_used,8024,faulty,
23741,loop_latency,0,faulty,
23841,heap_free,88,faulty,0.069
23841,heap_used,8024,faulty,
23841,loop_latency,0,faulty,
23942,heap_free,88,faulty,0.069
23942,heap_used,8024,faulty,
23942,loop_latency,0,faulty,
24042,heap_free,88,faulty,0.069
24042,heap_used,8024,faulty,
24043,loop_latency,1,faulty,
24143,heap_free,88,faulty,0.069
24143,heap_used,8024,faulty,
24143,loop_latency,0,faulty,
24244,heap_free,88,faulty,0.069
24244,heap_used,8024,faulty,
24244,loop_latency,0,faulty,
24344,heap_free,88,faulty,0.069
24344,heap_used,8024,faulty,
24344,loop_latency,0,faulty,
24445,heap_free,88,faulty,0.069
24445,heap_used,8024,faulty,
24445,loop_latency,0,faulty,
24545,heap_free,88,faulty,0.069
24545,heap_used,8024,faulty,
24546,loop_latency,1,faulty,
24646,heap_free,88,faulty,0.069
24646,heap_used,8024,faulty,
24646,loop_latency,0,faulty,
24747,heap_free,88,faulty,0.069
24747,heap_used,8024,faulty,
24747,loop_latency,0,faulty,
24847,heap_free,88,faulty,0.069
24847,heap_used,8024,faulty,
24847,loop_latency,0,faulty,
24948,heap_free,88,faulty,0.069
24948,heap_used,8024,faulty,
24948,loop_latency,0,faulty,
25048,heap_free,88,faulty,0.069
25048,heap_used,8024,faulty,
25049,loop_latency,1,faulty,
25149,heap_free,88,faulty,0.069
25149,heap_used,8024,faulty,
25149,loop_latency,0,faulty,
25250,heap_free,88,faulty,0.069
25250,heap_used,8024,faulty,
25250,loop_latency,0,faulty,
25350,heap_free,88,faulty,0.069
25350,heap_used,8024,faulty,
25350,loop_latency,0,faulty,
25451,heap_free,88,faulty,0.069
25451,heap_used,8024,faulty,
25451,loop_latency,0,faulty,
25551,heap_free,88,faulty,0.069
25551,heap_used,8024,faulty,
25552,loop_latency,1,faulty,
25652,heap_free,88,faulty,0.069
25652,heap_used,8024,faulty,
25652,loop_latency,0,faulty,
25753,heap_free,88,faulty,0.069
25753,heap_used,8024,faulty,
25753,loop_latency,0,faulty,
25853,heap_free,88,faulty,0.069
25853,heap_used,8024,faulty,
25853,loop_latency,0,faulty,
25954,heap_free,88,faulty,0.069
25954,heap_used,8024,faulty,
25954,loop_latency,0,faulty,
