timestamp,signal,value,label,true_ttf
6281,heap_used,0,faulty,
6281,loop_latency,130,faulty,
6517,heap_free,8112,faulty,
6517,heap_used,0,faulty,
6517,loop_latency,135,faulty,
6757,heap_free,8112,faulty,
6757,heap_used,0,faulty,
6757,loop_latency,140,faulty,
7003,heap_free,8112,faulty,
7003,heap_used,0,faulty,
7003,loop_latency,145,faulty,
7253,heap_free,8112,faulty,
7253,heap_used,0,faulty,
7254,loop_latency,151,faulty,
7509,heap_free,8112,faulty,
7509,heap_used,0,faulty,
7509,loop_latency,155,faulty,
7770,heap_free,8112,faulty,
7770,heap_used,0,faulty,
7770,loop_latency,160,faulty,
8035,heap_free,8112,faulty,
8035,heap_used,0,faulty,
8035,loop_latency,165,faulty,
8306,heap_free,8112,faulty,
8306,heap_used,0,faulty,
8306,loop_latency,170,faulty,
8581,heap_free,8112,faulty,
8581,heap_used,0,faulty,
8582,loop_latency,176,faulty,
8862,heap_free,8112,faulty,
8862,heap_used,0,faulty,
8862,loop_latency,180,faulty,
9148,heap_free,8112,faulty,
9148,heap_used,0,faulty,
9148,loop_latency,185,faulty,
9438,heap_free,8112,faulty,
9438,heap_used,0,faulty,
9438,loop_latency,190,faulty,
9734,heap_free,8112,faulty,
9734,heap_used,0,faulty,
9734,loop_latency,195,faulty,
10034,heap_free,8112,faulty,
10034,heap_used,0,faulty,
10035,loop_latency,201,faulty,
10340,heap_free,8112,faulty,
10340,heap_used,0,faulty,
10340,loop_latency,205,faulty,
10651,heap_free,8112,faulty,
10651,heap_used,0,faulty,
10651,loop_latency,210,faulty,
10966,heap_free,8112,faulty,
10966,heap_used,0,faulty,
10966,loop_latency,215,faulty,
11287,heap_free,8112,faulty,
11287,heap_used,0,faulty,
11287,loop_latency,220,faulty,
11612,heap_free,8112,faulty,
11612,heap_used,0,faulty,
11613,loop_latency,226,faulty,
11943,heap_free,8112,faulty,
11943,heap_used,0,faulty,
11943,loop_latency,230,faulty,
12279,heap_free,8112,faulty,
12279,heap_used,0,faulty,
12279,loop_latency,235,faulty,
12619,heap_free,8112,faulty,
12619,heap_used,0,faulty,
12619,loop_latency,240,faulty,
12965,heap_free,8112,faulty,
12965,heap_used,0,faulty,
12965,loop_latency,245,faulty,
13315,heap_free,8112,faulty,
13315,heap_used,0,faulty,
13316,loop_latency,251,faulty,
13671,heap_free,8112,faulty,
13671,heap_used,0,faulty,
13671,loop_latency,255,faulty,
14032,heap_free,8112,faulty,
14032,heap_used,0,faulty,
14032,loop_latency,260,faulty,
14397,heap_free,8112,faulty,
14397,heap_used,0,faulty,
14397,loop_latency,265,faulty,
14768,heap_free,8112,faulty,
14768,heap_used,0,faulty,
14768,loop_latency,270,faulty,
15143,heap_free,8112,faulty,
15143,heap_used,0,faulty,
15144,loop_latency,276,faulty,
15524,heap_free,8112,faulty,
15524,heap_used,0,faulty,
15524,loop_latency,280,faulty,
15910,heap_free,8112,faulty,
15910,heap_used,0,faulty,
15910,loop_latency,285,faulty,
16300,heap_free,8112,faulty,
16300,heap_used,0,faulty,
16300,loop_latency,290,faulty,
16696,heap_free,8112,faulty,
16696,heap_used,0,faulty,
16696,loop_latency,295,faulty,
17096,heap_free,8112,faulty,
17096,heap_used,0,faulty,
17097,loop_latency,301,faulty,
17502,heap_free,8112,faulty,
17502,heap_used,0,faulty,
17502,loop_latency,305,faulty,
17913,heap_free,8112,faulty,
17913,heap_used,0,faulty,
17913,loop_latency,310,faulty,
18328,heap_free,8112,faulty,
18328,heap_used,0,faulty,
18328,loop_latency,315,faulty,
18749,heap_free,8112,faulty,
18749,heap_used,0,faulty,
18749,loop_latency,320,faulty,
19174,heap_free,8112,faulty,
19174,heap_used,0,faulty,
19175,loop_latency,326,faulty,
19605,heap_free,8112,faulty,
19605,heap_used,0,faulty,
19605,loop_latency,330,faulty,
20041,heap_free,8112,faulty,
20041,heap_used,0,faulty,
20041,loop_latency,335,faulty,
20481,heap_free,8112,faulty,
20481,heap_used,0,faulty,
20481,loop_latency,340,faulty,
20927,heap_free,8112,faulty,
20927,heap_used,0,faulty,
20927,loop_latency,345,faulty,
21377,heap_free,8112,faulty,
21377,heap_used,0,faulty,
21378,loop_latency,351,faulty,
21833,heap_free,8112,faulty,
21833,heap_used,0,faulty,
21833,loop_latency,355,faulty,
22294,heap_free,8112,faulty,
22294,heap_used,0,faulty,
22294,loop_latency,360,faulty,
22759,heap_free,8112,faulty,
22759,heap_used,0,faulty,
22759,loop_latency,365,faulty,
23230,heap_free,8112,faulty,
23230,heap_used,0,faulty,
23230,loop_latency,370,faulty,
23705,heap_free,8112,faulty,
23705,heap_used,0,faulty,
23706,loop_latency,376,faulty,
24186,heap_free,8112,faulty,
24186,heap_used,0,faulty,
24186,loop_latency,380,faulty,
24672,heap_free,8112,faulty,
24672,heap_used,0,faulty,
24672,loop_latency,385,faulty,
25162,heap_free,8112,faulty,
25162,heap_used,0,faulty,
25162,loop_latency,390,faulty,
25658,heap_free,8112,faulty,
25658,heap_used,0,faulty,
25658,loop_latency,395,faulty,
